position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,key,URL
22,Matkalaukussa,Sinitaivas,0.656,0.677,0.0247,0.494,0,0.0144,98.973,219000,-6.164,6,https://open.spotify.com/track/4vyJjRF0OGyJD0JsH1BeeP
23,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
24,Hukassa,Nikolas,0.693,0.578,0.037,0.391,1,0.0253,116.029,181253,-7.806,11,https://open.spotify.com/track/0sxFxbnMN3OXuQPzdxNwoL
25,Alien,Mari Johanna,0.963,0.589,0.171,0.447,0,0.147,105.009,126214,-5.694,6,https://open.spotify.com/track/4QTtwFzfEZj287Y2cc782X
26,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
27,Go Stupid (feat. Mike WiLL Made-It),Polo G,0.92,0.833,0.253,0.645,1,0.0277,141.033,165726,-3.18,1,https://open.spotify.com/track/74fV8TuLZKVzSIOOGu8wwI
28,No Time To Die,Billie Eilish,0.38,0.219,0.0358,0.0517,0,0.917,73.537,242265,-13.273,4,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
29,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
30,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
31,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
32,So What,LOONA,0.608,0.947,0.244,0.511,1,0.0801,125.082,198040,-2.437,11,https://open.spotify.com/track/7w3pIUjz7BTTqj9uAws40m
33,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
34,Bum-Rush,Body Count,0.511,0.967,0.0995,0.351,1,2.43e-05,141.336,203560,-1.721,8,https://open.spotify.com/track/4mNq8ro9jvZniCEPVfxq4B
35,Ota Iisii,Yvng So,0.925,0.503,0.227,0.379,1,4.89e-05,100.032,122750,-9.916,8,https://open.spotify.com/track/17XDXeWKbMzm8NBLTCJV78
36,Cannibal,Kesha,0.71,0.68,0.106,0.571,1,0.0078,129.971,194253,-4.676,1,https://open.spotify.com/track/3JTMWdhcJPiegDSe7SvZS3
37,Täysin sun,Miika Mattila,0.645,0.557,0.0299,0.151,1,0.0145,100.019,212832,-8.929,7,https://open.spotify.com/track/2GoMBhQMcuILJwuutetkU5
38,YES,BEN & TAN,0.563,0.583,0.031,0.525,1,0.00658,91.899,180489,-7.302,7,https://open.spotify.com/track/1nAvS4GbkxR7iISU5ZfLPf
39,Time Won't Heal,Nicumo,0.433,0.678,0.0323,0.294,1,0.00174,86.977,225591,-8.24,8,https://open.spotify.com/track/4nf6B1R6BgtW78YCkYHsCJ
40,Suppaman,Cvshbaby,0.861,0.437,0.193,0.421,0,0.000905,147.972,168699,-11.572,5,https://open.spotify.com/track/1n1JuktcPnVh7ZfRnv2OCw
41,Need Me,J.I the Prince of N.Y,0.815,0.567,0.135,0.732,0,0.156,95.034,151641,-4.653,10,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl
42,Stuck Up,Music With Edgar,0.876,0.484,0.31,0.62,1,0.1,110.096,111429,-12.57,4,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo
43,Rynnäkkökännit,Jones,0.415,0.686,0.304,0.809,0,0.12,180.128,225806,-8.249,1,https://open.spotify.com/track/0zxL8X11ilzI2V3NQKmXxc
44,Соловей,Go_A,0.793,0.702,0.0324,0.282,0,0.282,102.008,175257,-5.311,6,https://open.spotify.com/track/0M04X6MoaWOXbIo9UdxA3l
45,il vento d'oro,Yugo Kanno,0.491,0.915,0.143,0.582,1,0.00652,134.947,295576,-4.834,11,https://open.spotify.com/track/4eFjE882anJTh5j0lGeek5
46,2020,Anna Puu,0.581,0.675,0.0513,0.484,0,0.0351,127.014,200616,-7.915,9,https://open.spotify.com/track/0GqFfjQLx1294EupKJnhhh
47,Physical,Dua Lipa,0.647,0.844,0.0457,0.746,1,0.0137,146.962,193829,-3.756,0,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
48,Svag,Victor Leksell,0.628,0.525,0.0672,0.446,1,0.749,76.972,191104,-8.941,8,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
49,Oikein pieni,KARU,0.581,0.278,0.0301,0.331,0,0.287,149.697,209267,-11.944,5,https://open.spotify.com/track/5ULclt657rlIagXrbtu6JS
50,Choke,Bury Tomorrow,0.503,0.981,0.0936,0.34,1,0.000682,124.91,227440,-5.701,1,https://open.spotify.com/track/1BW2QdLe6RtJTMJDSYmg9w
1,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
3,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
4,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
5,Thank You [Not So Bad],VIZE,0.656,0.89,0.187,0.268,0,0.201,100.037,197963,-4.981,5,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
6,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
7,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
8,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
9,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
10,4 Da Trap,645AR,0.685,0.593,0.0633,0.362,1,0.51,142.193,96000,-7.932,0,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF
11,Stuck Up,Music With Edgar,0.876,0.484,0.31,0.62,1,0.1,110.096,111429,-12.57,4,https://open.spotify.com/track/582UuerUL1zx7IyudPW9Mo
12,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
13,Epäröimättä hetkeekään,Elastinen,0.487,0.669,0.0692,0.347,0,0.0349,93.016,200740,-8.087,8,https://open.spotify.com/track/6efE8dnOMEq6omfJK96lCM
14,Wake,My Favourite Nemesis,0.568,0.826,0.029,0.248,1,0.000213,121.011,261160,-8.356,7,https://open.spotify.com/track/1OYoVn0jhHpNKnrrJeLbXn
15,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
16,16v,Cavallini & Shrty,0.809,0.628,0.104,0.513,0,0.234,93.021,165161,-10.098,4,https://open.spotify.com/track/4nMnSPySmQH5D0I0FM9BwE
17,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
18,She Gon Go,Trill Ryan,0.766,0.498,0.0519,0.496,0,0.00195,104.006,121010,-10.147,7,https://open.spotify.com/track/7FknBUKLWwjWszRK1N0jqe
19,WHAT?,Loki Wildin',0.896,0.649,0.301,0.381,0,0.04,129.943,142159,-9.112,1,https://open.spotify.com/track/3NxtMb8eSBjmS5FZb1ZFEp
20,Svag,Victor Leksell,0.628,0.525,0.0672,0.446,1,0.749,76.972,191104,-8.941,8,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
21,2020,Anna Puu,0.581,0.675,0.0513,0.484,0,0.0351,127.014,200616,-7.915,9,https://open.spotify.com/track/0GqFfjQLx1294EupKJnhhh
22,Supalonely,BENEE,0.863,0.631,0.0534,0.817,1,0.305,128.977,223480,-4.689,7,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
23,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
24,Sellainen ku sä,Tuomas Kauhanen,0.798,0.699,0.046,0.491,1,0.242,112.017,190500,-6.749,1,https://open.spotify.com/track/2Uh6C9xUMAAu3yi4JmqhN9
25,Think About Things,Daði Freyr,0.869,0.291,0.0615,0.646,0,0.0235,127.051,173387,-11.477,3,https://open.spotify.com/track/5crhbtfcOWIfN5NbkqQRql
26,Rynnäkkökännit,Jones,0.415,0.686,0.304,0.809,0,0.12,180.128,225806,-8.249,1,https://open.spotify.com/track/0zxL8X11ilzI2V3NQKmXxc
27,Cicciolina,Erika Vikman,0.663,0.923,0.0556,0.805,0,0.176,130.912,178559,-4.158,11,https://open.spotify.com/track/1BrCg5ZARTc16Y8jg8yZvg
28,Physical,Dua Lipa,0.647,0.844,0.0457,0.746,1,0.0137,146.962,193829,-3.756,0,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
29,Any song,ZICO,0.874,0.787,0.129,0.896,0,0.118,108.007,227227,-2.416,10,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn
30,My Heart Went Oops,Tiagz,0.962,0.412,0.608,0.506,1,0.12,121.037,128926,-11.288,1,https://open.spotify.com/track/3Nhfs2Cx7z2JWHetYkzSfO
31,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
32,Seittemän (feat. BESS),Raappana,0.725,0.596,0.0427,0.636,0,0.132,100.018,205602,-7.902,5,https://open.spotify.com/track/7hrjsNIp2D4MKhhw7jb2BP
33,Drugs,UPSAHL,0.883,0.415,0.174,0.318,0,0.35,76.984,155867,-8.571,6,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS
34,Täysin sun,Miika Mattila,0.645,0.557,0.0299,0.151,1,0.0145,100.019,212832,-8.929,7,https://open.spotify.com/track/2GoMBhQMcuILJwuutetkU5
35,Ota Iisii,Yvng So,0.925,0.503,0.227,0.379,1,4.89e-05,100.032,122750,-9.916,8,https://open.spotify.com/track/17XDXeWKbMzm8NBLTCJV78
36,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
37,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
38,Bad Boy,Yung Bae,0.861,0.82,0.0728,0.781,0,0.032,118.04,187571,-4.807,1,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s
39,DUN DUN,EVERGLOW,0.692,0.881,0.0461,0.433,0,0.0457,103.055,192280,-2.563,11,https://open.spotify.com/track/3CyCjgTHFzqucmECajq8QA
40,Blueberry Faygo,Lil Mosey,0.774,0.554,0.0383,0.349,1,0.207,99.034,162547,-7.909,0,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
41,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
42,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
43,Get Back,Pop Smoke,0.798,0.649,0.306,0.566,1,0.0746,142.006,108160,-6.546,9,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
44,Meillä on bileet,Aino Ja Noora,0.848,0.611,0.0607,0.926,0,0.0994,126.929,149528,-5.48,10,https://open.spotify.com/track/7dISQ6fcYa39ZZHbo0fb5K
45,Ballerina,Malou Prytz,0.472,0.61,0.0648,0.306,0,0.00471,93.788,182830,-7.888,9,https://open.spotify.com/track/5WlRSquSKNju4JEHkJ9Xh6
46,Destined For Greatness,Tobi & Manny,0.866,0.611,0.129,0.176,1,0.352,104.994,150857,-8.465,8,https://open.spotify.com/track/2NlDF79eSeqe5FwmoVNdnG
47,Hei rakas,BEHM,0.68,0.411,0.0282,0.251,0,0.43,115.024,211671,-10.319,11,https://open.spotify.com/track/0tc8HGXosQDC8TTAaON1TP
48,Attention,Ulrikke,0.385,0.358,0.0356,0.154,0,0.198,127.871,180293,-7.336,5,https://open.spotify.com/track/3Irt43mvuVwozBsllZlKCf
49,1 tapa rakastaa,Olli Herman,0.703,0.752,0.0316,0.404,1,0.00299,126.965,254661,-6.429,8,https://open.spotify.com/track/3GFLsvKT0KsUoaAtjtPM8r
50,Run,Joji,0.447,0.72,0.0332,0.362,1,0.0416,157.892,195000,-3.954,7,https://open.spotify.com/track/6p8eEdiZLKJH8tcjGZuNTK
1,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
2,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
3,4 Da Trap,645AR,0.685,0.593,0.0633,0.362,1,0.51,142.193,96000,-7.932,0,https://open.spotify.com/track/5sF13EvLGv5qHFiMuGnMTF
4,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
5,Epäröimättä hetkeekään,Elastinen,0.487,0.669,0.0692,0.347,0,0.0349,93.016,200740,-8.087,8,https://open.spotify.com/track/6efE8dnOMEq6omfJK96lCM
6,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
7,WHAT?,Loki Wildin',0.896,0.649,0.301,0.381,0,0.04,129.943,142159,-9.112,1,https://open.spotify.com/track/3NxtMb8eSBjmS5FZb1ZFEp
8,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
9,Cicciolina,Erika Vikman,0.663,0.923,0.0556,0.805,0,0.176,130.912,178559,-4.158,11,https://open.spotify.com/track/1BrCg5ZARTc16Y8jg8yZvg
10,16v,Cavallini & Shrty,0.809,0.628,0.104,0.513,0,0.234,93.021,165161,-10.098,4,https://open.spotify.com/track/4nMnSPySmQH5D0I0FM9BwE
11,Diva (feat. Lil Tecca),The Kid LAROI,0.686,0.703,0.0606,0.457,0,0.00728,144.902,172005,-6.141,6,https://open.spotify.com/track/7gVwgc8b3XnO87TpmXXFA5
12,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
13,Lambada,Hr. Troels,0.689,0.795,0.0627,0.513,0,0.15,126.082,186667,-4.633,2,https://open.spotify.com/track/1JyRjcUxnDd0TaR5Sd0V3c
14,Rynnäkkökännit,Jones,0.415,0.686,0.304,0.809,0,0.12,180.128,225806,-8.249,1,https://open.spotify.com/track/0zxL8X11ilzI2V3NQKmXxc
15,Dangerous Ground,H.E.A.T,0.439,0.975,0.13,0.645,1,0.000105,172.023,246827,-3.798,1,https://open.spotify.com/track/7bQjwNX2zmMMOMrlHtCMxG
16,Meillä on bileet,Aino Ja Noora,0.848,0.611,0.0607,0.926,0,0.0994,126.929,149528,-5.48,10,https://open.spotify.com/track/7dISQ6fcYa39ZZHbo0fb5K
17,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
18,Trust,Brent Faiyaz,0.764,0.396,0.159,0.475,1,0.227,92.006,158421,-8.566,8,https://open.spotify.com/track/0oufSLnKQDoBFX5mgkDCgR
19,My Truck,BRELAND,0.883,0.299,0.105,0.551,1,0.232,136.985,158329,-8.382,2,https://open.spotify.com/track/1mpD5ioZ9479I6CuKxn3K9
20,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
21,Skechers,DripReport,0.907,0.332,0.0836,0.277,1,0.326,99.998,106031,-9.828,1,https://open.spotify.com/track/4z2JaAVPemYJhFKm7e32RA
22,Sunday Best,Surfaces,0.878,0.525,0.0578,0.694,1,0.183,112.022,158571,-6.832,5,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
23,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
24,Kuolemantähti,Folkhem,0.489,0.859,0.0439,0.449,0,0.0165,169.861,204575,-6.468,1,https://open.spotify.com/track/06iO7amBdpVKd9zFNjqGUg
25,E (Ventex),Albatraoz,0.922,0.661,0.29,0.764,1,0.0484,138.036,124830,-5.688,10,https://open.spotify.com/track/0nZPJ83AFwWPNSMrS2Jr5J
26,Marco de BIH,Sexmane,0.744,0.448,0.433,0.924,0,0.295,89.358,200000,-7.685,10,https://open.spotify.com/track/4l5Z1cyDADjB2RFHOJ4Wvl
27,DUN DUN,EVERGLOW,0.692,0.881,0.0461,0.433,0,0.0457,103.055,192280,-2.563,11,https://open.spotify.com/track/3CyCjgTHFzqucmECajq8QA
28,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
29,Welcome To The Party,Pop Smoke,0.637,0.723,0.091,0.228,1,0.0134,143.013,214960,-5.547,2,https://open.spotify.com/track/0fIffclhgJC5h8AdMMVvkp
30,Mun himaan,Antti Koivula,0.834,0.774,0.115,0.808,1,0.197,121.027,165644,-6.677,0,https://open.spotify.com/track/7sS7Oq51aSeLf9hGHku2Ne
31,Walked In,Ultradiox,0.891,0.538,0.394,0.643,1,0.123,80.032,107404,-6.724,2,https://open.spotify.com/track/1tRlGMHsf21FDo6pja27YN
32,Bussin,Tay Money,0.858,0.519,0.208,0.752,0,0.45,148.087,97297,-9.02,0,https://open.spotify.com/track/2OBot5OpoT4deri6VkYCyW
33,Ota Iisii,Yvng So,0.925,0.503,0.227,0.379,1,4.89e-05,100.032,122750,-9.916,8,https://open.spotify.com/track/17XDXeWKbMzm8NBLTCJV78
34,Physical,Dua Lipa,0.647,0.844,0.0457,0.746,1,0.0137,146.962,193829,-3.756,0,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
35,Breaking Me,Topic,0.789,0.72,0.218,0.664,0,0.223,122.031,166794,-5.652,8,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
36,Rikollinen,Vilma Alina,0.656,0.674,0.0406,0.483,0,0.314,112.975,172766,-7.536,5,https://open.spotify.com/track/4wlwmhjih4nAig5Qqc5baE
37,Hei rakas,BEHM,0.68,0.411,0.0282,0.251,0,0.43,115.024,211671,-10.319,11,https://open.spotify.com/track/0tc8HGXosQDC8TTAaON1TP
38,CITY OF ANGELS,24kGoldn,0.686,0.541,0.0493,0.724,0,0.042,120.082,112493,-4.993,0,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
39,Hitaasti,Evelina,0.435,0.591,0.0543,0.396,1,0.219,95.578,212315,-5.117,8,https://open.spotify.com/track/3t37QkiFveNron3awrhj6C
40,Svag,Victor Leksell,0.628,0.525,0.0672,0.446,1,0.749,76.972,191104,-8.941,8,https://open.spotify.com/track/5SY5BWTxbDqFouuAdelFV9
41,Painajaiset,Nikke Ankara,0.637,0.605,0.0836,0.479,1,0.267,134.997,200800,-7.951,0,https://open.spotify.com/track/4a0WolBwOA2knYgBTsEmjc
42,Toinen ihminen,Mokoma,0.428,0.921,0.0497,0.377,1,0.0101,149.879,232067,-4.521,10,https://open.spotify.com/track/6cvJoJ2ytVswcD6w6y2jZp
43,Hide & Seek,Scarlett Breaks,0.316,0.919,0.077,0.408,1,0.00145,114.648,198140,-5.186,2,https://open.spotify.com/track/24dTyGvzfQjkNcYBYCKUCI
44,Artificial,Lost Society,0.455,0.921,0.082,0.204,0,5.37e-05,135.386,248136,-4.978,5,https://open.spotify.com/track/72phzDzplaEwpu1OQHGxbt
45,Onnellinen loppu,Kaija Koo,0.551,0.676,0.0368,0.396,1,0.0517,81.996,217646,-4.749,4,https://open.spotify.com/track/6qRo9iqxJvDY5d9hCfJIyE
46,War (feat. Lil Tjay) - Bonus,Pop Smoke,0.641,0.76,0.179,0.59,0,0.195,141.82,221827,-4.442,6,https://open.spotify.com/track/2hYN1IVp5LGIsi5MpzcjVz
47,Uus alku,Kylmä K,0.691,0.727,0.0494,0.627,0,0.173,159.985,168000,-8.827,10,https://open.spotify.com/track/5tFKFslTZ20jpVRUJfeoUf
48,So Heavy I Fell Through the Earth - Art Mix,Grimes,0.447,0.553,0.0298,0.19,1,0.0189,90.016,368267,-9.361,7,https://open.spotify.com/track/2MZPwTL7QpYK42mg8NOSu8
49,Godzilla (feat. Juice WRLD),Eminem,0.808,0.745,0.342,0.829,0,0.145,165.995,210800,-5.26,10,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
50,Bad Boy,Yung Bae,0.861,0.82,0.0728,0.781,0,0.032,118.04,187571,-4.807,1,https://open.spotify.com/track/1dtTRXifeGC51adYy0902s
1,Cicciolina,Erika Vikman,0.663,0.923,0.0556,0.805,0,0.176,130.912,178559,-4.158,11,https://open.spotify.com/track/1BrCg5ZARTc16Y8jg8yZvg
2,death bed (coffee for your head) (feat. beabadoobee),Powfu,0.726,0.431,0.135,0.348,0,0.731,144.026,173333,-8.765,8,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
3,WHAT?,Loki Wildin',0.896,0.649,0.301,0.381,0,0.04,129.943,142159,-9.112,1,https://open.spotify.com/track/3NxtMb8eSBjmS5FZb1ZFEp
4,Vibe,Cookiee Kawaii,0.759,0.561,0.384,0.169,1,0.0676,159.995,84008,-8.74,10,https://open.spotify.com/track/7btQ8AOjr6zXoGHEmxL5u5
5,Psycho!,MASN,0.868,0.365,0.0383,0.471,1,0.433,114.979,197217,-9.51,7,https://open.spotify.com/track/4sSu9BtWSCWRNjGD2AvqbG
6,Toss A Coin To Your Witcher,Sonya Belousova,0.469,0.425,0.0304,0.481,0,0.92,103.128,190307,-9.474,5,https://open.spotify.com/track/2KMLGJ1mPfRE4GNdL92rl3
7,WHATS POPPIN,Jack Harlow,0.923,0.604,0.245,0.826,0,0.017,145.062,139741,-6.671,11,https://open.spotify.com/track/3Q6F8RByyhRTJpRtZLY3cg
8,Bananas,F3M,0.608,0.822,0.131,0.914,1,0.0773,185.926,162776,-5.296,6,https://open.spotify.com/track/11f8NlcMDckTVATYfcMtKN
9,Let Her Go,The Kid LAROI,0.763,0.542,0.148,0.504,0,0.639,142.031,122113,-6.753,3,https://open.spotify.com/track/0c6SqvH32BMgbEFvpHc2gs
10,Looking Back,Aksel,0.595,0.577,0.0333,0.194,1,0.442,125.021,171035,-6.963,1,https://open.spotify.com/track/5TvXXlRPYayUev7gSUD5az
11,Dior,Pop Smoke,0.548,0.805,0.351,0.648,1,0.212,142.094,216387,-5.732,7,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
12,4 Da Trap,645AR,0.635,0.589,0.0721,0.394,1,0.52,142.049,95502,-7.894,0,https://open.spotify.com/track/0vE83hbgyJwhLrilUyB6bu
13,Moral of the Story,Ashe,0.572,0.406,0.0427,0.265,1,0.587,119.812,201084,-8.624,10,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
14,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,10,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
15,Onnellinen loppu,Kaija Koo,0.551,0.676,0.0368,0.396,1,0.0517,81.996,217646,-4.749,4,https://open.spotify.com/track/6qRo9iqxJvDY5d9hCfJIyE
16,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,11,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
17,You Broke My Heart Again,Teqkoi,0.451,0.143,0.235,0.233,1,0.956,149.509,103400,-15.685,3,https://open.spotify.com/track/3jZDWsoxRHzzp3DYV8qeXE
18,Marco de BIH,Sexmane,0.744,0.448,0.433,0.924,0,0.295,89.358,200000,-7.685,10,https://open.spotify.com/track/4l5Z1cyDADjB2RFHOJ4Wvl
19,Hei rakas,BEHM,0.68,0.411,0.0282,0.251,0,0.43,115.024,211671,-10.319,11,https://open.spotify.com/track/0tc8HGXosQDC8TTAaON1TP
20,Toss a Coin to Your Witcher - Metal Version,Dan Vasc,0.495,0.684,0.0392,0.349,1,0.0151,103.738,188000,-7.781,8,https://open.spotify.com/track/1GCxyZy4M5Z1uPgUK3RM9R
21,Tush Keissi,VR Hoodstar,0.886,0.521,0.348,0.826,1,0.16,152.159,182047,-10.229,8,https://open.spotify.com/track/1H3rizfKjAx6GMA6uGDuJN
22,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,1,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
23,Hitaasti,Evelina,0.435,0.591,0.0543,0.396,1,0.219,95.578,212315,-5.117,8,https://open.spotify.com/track/3t37QkiFveNron3awrhj6C
24,BLACKOUT,Lil Kapow,0.726,0.298,0.695,0.486,1,0.0566,150.036,83131,-13.879,1,https://open.spotify.com/track/29hrQIClzqNqMPO4bVWcjI
25,War (feat. Lil Tjay) - Bonus,Pop Smoke,0.641,0.76,0.179,0.59,0,0.195,141.82,221827,-4.442,6,https://open.spotify.com/track/2hYN1IVp5LGIsi5MpzcjVz
26,Welcome to Wonderland,Anson Seabra,0.703,0.179,0.0366,0.346,1,0.949,97.427,199131,-10.906,4,https://open.spotify.com/track/3JfHYZKy5JmE5Fv4gDTCiz
27,CARTEL,Loki Wildin',0.739,0.65,0.114,0.587,1,0.0267,89.981,197354,-5.231,1,https://open.spotify.com/track/4Sa3FgYMiQBOgIErLNyByN
28,Boss Bitch,Doja Cat,0.707,0.955,0.222,0.575,0,0.127,125.989,134240,-4.593,10,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
29,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,4,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
