position,track_name,title_author,danceability,energy,speechiness,valence,mode,acousticness,tempo,duration_ms,loudness,URL
31,Yalan De,Tuvana Türkay,0.579,0.721,0.0556,0.326,0,0.642,159.863,196639,-4.898,https://open.spotify.com/track/4sQS0vYGHrLhnyDyvoKZKh
32,İstemem Söz Sevmeni,Ferman Akgül,0.609,0.702,0.0483,0.651,0,0.219,83.042,214013,-6.171,https://open.spotify.com/track/53QiI2eOSXB4GPkPsoMd0I
33,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
34,Derdime,Perdenin Ardındakiler,0.428,0.287,0.0288,0.0554,0,0.752,139.739,259475,-11.843,https://open.spotify.com/track/2Tb0BXEPlWclYK8D91tdZ7
35,Silahım Yok,Emir Can İğrek,0.473,0.51,0.0533,0.446,0,0.212,149.87,189127,-12.837,https://open.spotify.com/track/768WdBNQJQiDzbMjTZx5aZ
36,Opaul,Freddie Dredd,0.815,0.884,0.213,0.638,1,0.00555,145.031,140488,-4.146,https://open.spotify.com/track/4areFtLMjGt4GmO4IAbGo0
37,Gelemem,Grogi,0.865,0.75,0.196,0.589,0,0.197,126.959,186777,-8.535,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
38,Adam,Rojwan,0.728,0.532,0.319,0.394,0,0.215,180.038,178696,-9.927,https://open.spotify.com/track/2PHTRFEoL0uDxMOmQjZJ3h
39,WHAT TO DO? (feat. Don Toliver),JACKBOYS,0.643,0.594,0.0312,0.195,0,0.0695,118.037,250142,-5.191,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
40,Bildiğin Gibi Değil,Ali Kınık,0.448,0.627,0.0343,0.486,0,0.477,135.953,272164,-5.576,https://open.spotify.com/track/3n7ievSAxIUWw5X4m4ntDE
41,Tudo Ok,Thiaguinho MT,0.814,0.755,0.0942,0.963,0,0.239,79.975,178500,-6.164,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
42,Sıcak Şarap,Batuhan Kordel,0.685,0.405,0.0318,0.756,0,0.778,100.02,149397,-16.513,https://open.spotify.com/track/2EbglAExnyDNFhjDa4tMAy
43,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
44,Dur Diyemem,Melis Fis,0.602,0.709,0.143,0.447,1,0.653,159.899,166842,-3.864,https://open.spotify.com/track/5fRFG4SLTAQzy5FuO8aqVt
45,Say So,Doja Cat,0.787,0.673,0.158,0.786,0,0.256,110.962,237893,-4.577,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
46,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
47,Sabah Silah Gece Bıçak,Furkan Karakılıç,0.704,0.871,0.33,0.684,1,0.145,140.133,127896,-7.244,https://open.spotify.com/track/1M7iq3Sbg98idoLvLrWM2u
48,Uzak Gelecek,Kahraman Deniz,0.653,0.561,0.0442,0.278,0,0.176,89.975,241525,-11.967,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
49,Ninni,Azap HG,0.554,0.671,0.339,0.897,0,0.574,76.571,294081,-11.416,https://open.spotify.com/track/0pCDovroEUYh6PYeBi5ieF
50,Goal,Patron,0.881,0.75,0.2,0.461,0,0.413,101.035,194586,-6.341,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
1,Taksim,Sarque,0.621,0.789,0.283,0.516,1,0.123,130.02,83252,-9.15,https://open.spotify.com/track/2rHIgdUgomHKUdesFfnGZW
2,Sevgi Yürek İster,Bülent Yiğit,0.687,0.705,0.0494,0.304,0,0.0163,127.909,227396,-4.925,https://open.spotify.com/track/2jOZRFWSopkMd9XRSI7AjO
3,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
4,Benim Hikayem,Nahide Babashlı,0.545,0.699,0.187,0.45,0,0.551,174.772,195557,-5.718,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
5,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
6,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
7,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
8,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
9,Ayrılsak Ölürüz Biz,Taner Kaya,0.67,0.795,0.0453,0.294,1,0.0883,102.095,261208,-5.467,https://open.spotify.com/track/4t2x1xqMqLpzFftrXzIAnI
10,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
11,Hikayem Bitmedi,Can Keskin,0.451,0.554,0.372,0.403,1,0.0343,185.59,114082,-9.678,https://open.spotify.com/track/3d095101OA0cMGI3iW1AyP
12,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
13,Dur Diyemem,Melis Fis,0.602,0.709,0.143,0.447,1,0.653,159.899,166842,-3.864,https://open.spotify.com/track/5fRFG4SLTAQzy5FuO8aqVt
14,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
15,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
16,Beautiful Boyz,CocoRosie,0.615,0.462,0.213,0.534,0,0.898,89.917,277907,-12.101,https://open.spotify.com/track/0QxL3mQCG6WFp0ILAqJ5Vr
17,İstemem Söz Sevmeni,Ferman Akgül,0.609,0.702,0.0483,0.651,0,0.219,83.042,214013,-6.171,https://open.spotify.com/track/53QiI2eOSXB4GPkPsoMd0I
18,Yalan De,Tuvana Türkay,0.579,0.721,0.0556,0.326,0,0.642,159.863,196639,-4.898,https://open.spotify.com/track/4sQS0vYGHrLhnyDyvoKZKh
19,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
20,Silahım Yok,Emir Can İğrek,0.473,0.51,0.0533,0.446,0,0.212,149.87,189127,-12.837,https://open.spotify.com/track/768WdBNQJQiDzbMjTZx5aZ
21,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
22,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
23,Civciv,Tuğkan,0.571,0.234,0.0435,0.572,0,0.814,80.03,204386,-14.293,https://open.spotify.com/track/2lYC9vveo1wftbi4tMlgbH
24,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
25,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
26,Yan Deli Gönül Yan,Fatih Burdurlu,0.448,0.504,0.134,0.494,0,0.781,171.903,292630,-6.731,https://open.spotify.com/track/2bD1kc8CmzplV2nA5DjNIT
27,Dondurma Gibisin,Oliver Blue,0.864,0.498,0.0805,0.851,1,0.00458,125.051,249658,-8.781,https://open.spotify.com/track/5qFdcRhNFxLSen3kjOen7f
28,Karanlık Kuruldu Geceye,Emircan Çelik,0.444,0.908,0.0637,0.075,1,0.714,128.253,182626,-8.801,https://open.spotify.com/track/6ILD5oIFoszddf9wbtjJA1
29,Beatcoin,Ceza,0.912,0.786,0.259,0.494,1,0.19,125.09,235080,-4.901,https://open.spotify.com/track/5sSKQKLzKqOKxbgUyGlk2w
30,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
31,Gelemem,Grogi,0.865,0.75,0.196,0.589,0,0.197,126.959,186777,-8.535,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
32,WHAT TO DO? (feat. Don Toliver),JACKBOYS,0.643,0.594,0.0312,0.195,0,0.0695,118.037,250142,-5.191,https://open.spotify.com/track/4AO1XhrgJczQ9bNVxdfKQe
33,Sıcak Şarap,Batuhan Kordel,0.685,0.405,0.0318,0.756,0,0.778,100.02,149397,-16.513,https://open.spotify.com/track/2EbglAExnyDNFhjDa4tMAy
34,Psycho,Red Velvet,0.664,0.666,0.0446,0.405,1,0.193,139.987,210560,-2.203,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
35,I Love You Baby,HTHAZE,0.689,0.748,0.119,0.834,0,0.028,122.146,202623,-4.995,https://open.spotify.com/track/6upnOchZejgHlkDAwQjF9f
36,Kırgın Adımlar,Patron,0.801,0.633,0.0596,0.207,1,0.543,121.956,182442,-8.284,https://open.spotify.com/track/44SL8gbaYHhIEp4CVUxdPz
37,Masal Misali,Üzüm Kafası,0.576,0.289,0.0347,0.281,0,0.534,124.944,235828,-13.735,https://open.spotify.com/track/3SvME4CiqvkZYug1pb9ekX
38,Tudo Ok,Thiaguinho MT,0.814,0.755,0.0942,0.963,0,0.239,79.975,178500,-6.164,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
39,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
40,Yokuş,Heijan,0.776,0.561,0.436,0.851,0,0.275,79.942,172470,-8.94,https://open.spotify.com/track/2D1MsqMup2kuC2l1gSGJPJ
41,1944,Jamala,0.809,0.506,0.0565,0.47,1,0.596,120.012,180840,-5.235,https://open.spotify.com/track/3gCq7rgDpU2Zv2ni5M5XWR
42,Uzak Gelecek,Kahraman Deniz,0.653,0.561,0.0442,0.278,0,0.176,89.975,241525,-11.967,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
43,Ölümlü Dünya,Sarfınaraz,0.727,0.442,0.156,0.672,0,0.791,85.0,139944,-8.583,https://open.spotify.com/track/2puTYWPluVC0tJRjHJqXdO
44,Tamam,Jako,0.787,0.537,0.0798,0.383,0,0.182,147.942,237972,-6.585,https://open.spotify.com/track/4F2hoOVaYzqi3qR7EQWiVD
45,Toz Taneleri,Sagopa Kajmer,0.628,0.725,0.11,0.458,1,0.0266,173.952,269002,-7.387,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
46,Derdime,Perdenin Ardındakiler,0.428,0.287,0.0288,0.0554,0,0.752,139.739,259475,-11.843,https://open.spotify.com/track/2Tb0BXEPlWclYK8D91tdZ7
47,Uçurumlar,Omark,0.635,0.349,0.0344,0.379,0,0.246,120.02,251000,-14.1,https://open.spotify.com/track/7srAdInJPkNfOVIdk5RnCs
48,Blinding Lights,The Weeknd,0.513,0.796,0.0629,0.345,1,0.00147,171.017,201573,-4.075,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD
49,Pirlere Niyaz Ederiz,RUH-A,0.408,0.727,0.0464,0.277,0,0.0336,180.091,277685,-4.657,https://open.spotify.com/track/4lQvy2vC3VRQZiwWVC6aIW
50,Ninni,Azap HG,0.554,0.671,0.339,0.897,0,0.574,76.571,294081,-11.416,https://open.spotify.com/track/0pCDovroEUYh6PYeBi5ieF
1,Dolunay,Enes Batur,0.711,0.594,0.09,0.273,0,0.358,129.943,182037,-9.286,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC
2,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
3,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
4,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
5,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
6,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
7,Beautiful Boyz,CocoRosie,0.615,0.462,0.213,0.534,0,0.898,89.917,277907,-12.101,https://open.spotify.com/track/0QxL3mQCG6WFp0ILAqJ5Vr
8,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
9,Ölsek Mi?,Umur Taş,0.685,0.685,0.0311,0.57,0,0.203,92.014,220792,-6.07,https://open.spotify.com/track/3ZZc79n0gW2F6ohK5H7EtU
10,Silahım Yok,Emir Can İğrek,0.473,0.51,0.0533,0.446,0,0.212,149.87,189127,-12.837,https://open.spotify.com/track/768WdBNQJQiDzbMjTZx5aZ
11,1944,Jamala,0.809,0.506,0.0565,0.47,1,0.596,120.012,180840,-5.235,https://open.spotify.com/track/3gCq7rgDpU2Zv2ni5M5XWR
12,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
13,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
14,İstemem Söz Sevmeni,Ferman Akgül,0.609,0.702,0.0483,0.651,0,0.219,83.042,214013,-6.171,https://open.spotify.com/track/53QiI2eOSXB4GPkPsoMd0I
15,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
16,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
17,Clandestina (feat. Emma Peters),FILV,0.728,0.614,0.253,0.28,0,0.204,104.838,150107,-9.218,https://open.spotify.com/track/5x5jtuR4qWJzC6cDTgysez
18,Benim Hikayem,Nahide Babashlı,0.545,0.699,0.187,0.45,0,0.551,174.772,195557,-5.718,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5
19,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
20,Yan Deli Gönül Yan,Fatih Burdurlu,0.448,0.504,0.134,0.494,0,0.781,171.903,292630,-6.731,https://open.spotify.com/track/2bD1kc8CmzplV2nA5DjNIT
21,Sıcak Şarap,Batuhan Kordel,0.685,0.405,0.0318,0.756,0,0.778,100.02,149397,-16.513,https://open.spotify.com/track/2EbglAExnyDNFhjDa4tMAy
22,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
23,Tamam,Jako,0.787,0.537,0.0798,0.383,0,0.182,147.942,237972,-6.585,https://open.spotify.com/track/4F2hoOVaYzqi3qR7EQWiVD
24,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
25,I Love You Baby,HTHAZE,0.689,0.748,0.119,0.834,0,0.028,122.146,202623,-4.995,https://open.spotify.com/track/6upnOchZejgHlkDAwQjF9f
26,Kraazy,Likybo,0.689,0.701,0.237,0.37,0,0.314,94.982,151579,-9.477,https://open.spotify.com/track/3s2Qd1rsWqbvOoxpFTRp8D
27,Gelemem,Grogi,0.865,0.75,0.196,0.589,0,0.197,126.959,186777,-8.535,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
28,KIYAK,Zen-G,0.733,0.694,0.0384,0.14,1,0.0281,131.956,236000,-5.939,https://open.spotify.com/track/0CPfeRTmSge6LkTEqd0t5H
29,Overdose,KAIBA,0.71,0.797,0.0794,0.298,1,0.0984,129.996,96844,-8.718,https://open.spotify.com/track/0R0iw2JT3ONP9MD4qkmrzV
30,Psycho,Red Velvet,0.664,0.666,0.0446,0.405,1,0.193,139.987,210560,-2.203,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
31,Kara Geceler,Şanışer,0.364,0.556,0.23,0.212,0,0.26,68.422,258491,-9.95,https://open.spotify.com/track/7hi5MfCb1vIPwsXAhm2z2P
32,İki Hece,Berkay,0.803,0.716,0.131,0.882,0,0.254,95.024,213532,-4.909,https://open.spotify.com/track/4nWVlBWgG018k57NMeT9An
33,Yokuş,Heijan,0.776,0.561,0.436,0.851,0,0.275,79.942,172470,-8.94,https://open.spotify.com/track/2D1MsqMup2kuC2l1gSGJPJ
34,Uzak Gelecek,Kahraman Deniz,0.653,0.561,0.0442,0.278,0,0.176,89.975,241525,-11.967,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
35,Yanarsın ve Kanarsın - Club Remix,Ömer Başdoğan,0.671,0.936,0.0913,0.549,0,0.0603,130.018,186348,-5.261,https://open.spotify.com/track/02ALbsb6qLGY71QN0zkvld
36,Kelebekler,Madrigal,0.697,0.452,0.0302,0.854,0,0.145,82.016,247130,-10.739,https://open.spotify.com/track/3O9G6FQrqhwQxR0GeeF93Q
37,Yanarsın ve Kanarsın,Ömer Başdoğan,0.576,0.788,0.0339,0.828,0,0.448,147.974,158864,-4.42,https://open.spotify.com/track/3vZ1FBUPNi3qHUEu9Zgh7k
38,Toz Taneleri,Sagopa Kajmer,0.628,0.725,0.11,0.458,1,0.0266,173.952,269002,-7.387,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
39,Goal,Patron,0.881,0.75,0.2,0.461,0,0.413,101.035,194586,-6.341,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
40,Derdime,Perdenin Ardındakiler,0.428,0.287,0.0288,0.0554,0,0.752,139.739,259475,-11.843,https://open.spotify.com/track/2Tb0BXEPlWclYK8D91tdZ7
41,Ayrılık Acı Birşey,Müslüm Gürses,0.58,0.671,0.0421,0.567,0,0.591,99.986,273200,-7.982,https://open.spotify.com/track/3poZ5SmGL30uRdCqrpFta6
42,Cennetten Çiçek,Bilal Sonses,0.733,0.7,0.0578,0.77,0,0.185,87.047,160517,-4.417,https://open.spotify.com/track/2LyNSp1fJKr9NsieJ4oRDH
43,Favela,UZI,0.734,0.834,0.14,0.51,0,0.581,115.066,221217,-5.459,https://open.spotify.com/track/0OSmjU2982agUzLQ08Wqkl
44,Dance Monkey,Tones And I,0.825,0.593,0.0988,0.54,0,0.688,98.078,209755,-6.401,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
45,Aylar Olmuş,Tuğkan,0.452,0.232,0.0404,0.34,0,0.896,110.612,224161,-14.306,https://open.spotify.com/track/719vOOa4qlf285iBkVqoeR
46,Hevesim Yok,Sipo,0.705,0.446,0.161,0.325,1,0.358,139.974,208980,-13.798,https://open.spotify.com/track/33XzDY2Hf9NQMlxV6tn5Eo
47,Ayrılık Olsa Bile,The Ringo Jets,0.544,0.803,0.036,0.468,0,0.00382,110.019,243226,-6.156,https://open.spotify.com/track/5QhYlAZ5Hzrql6DcQT4eEU
48,Sen Bilirsin,Öze Bade Derinöz,0.632,0.655,0.211,0.8,0,0.292,94.501,188942,-6.44,https://open.spotify.com/track/0Bgb5C7KcXzQj4AOLviLj2
49,Ninni,Azap HG,0.554,0.671,0.339,0.897,0,0.574,76.571,294081,-11.416,https://open.spotify.com/track/0pCDovroEUYh6PYeBi5ieF
50,Delirmek Üzereyim,EGO,0.807,0.767,0.0357,0.63,1,0.279,119.982,182054,-5.171,https://open.spotify.com/track/69OOxALw29ifuU6pPab4F1
1,Bütün Istanbul Biliyo,İkiye On Kala,0.649,0.437,0.0759,0.385,1,0.367,82.056,150000,-16.355,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
2,Falling,Trevor Daniel,0.784,0.43,0.0364,0.236,0,0.123,127.087,159382,-8.756,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
3,No Idea,Don Toliver,0.651,0.631,0.0896,0.35,0,0.519,127.994,154424,-5.717,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
4,Derdi Ne?,Sefo,0.371,0.527,0.191,0.409,1,0.104,82.219,224211,-14.546,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
5,Beautiful Boyz,CocoRosie,0.615,0.462,0.213,0.534,0,0.898,89.917,277907,-12.101,https://open.spotify.com/track/0QxL3mQCG6WFp0ILAqJ5Vr
6,Tsunami (feat. 6ix9ine- Gucci Mane & Mike Rebel),Joe Young,0.467,0.815,0.362,0.402,1,0.0465,174.584,218933,-3.058,https://open.spotify.com/track/4xlqRX6AbjJodDaRDQlfAi
7,1944,Jamala,0.809,0.506,0.0565,0.47,1,0.596,120.012,180840,-5.235,https://open.spotify.com/track/3gCq7rgDpU2Zv2ni5M5XWR
8,Ayy Macarena,Tyga,0.816,0.63,0.226,0.715,1,0.133,96.493,131607,-5.568,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
9,Kara Geceler,Şanışer,0.364,0.556,0.23,0.212,0,0.26,68.422,258491,-9.95,https://open.spotify.com/track/7hi5MfCb1vIPwsXAhm2z2P
10,Issız Duvarlar,kim bu reyhan,0.659,0.745,0.0435,0.473,0,0.75,120.04,218395,-4.841,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0
11,The Box,Roddy Ricch,0.896,0.586,0.0559,0.642,0,0.104,116.971,196653,-6.687,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
12,Bu Gece Bizim Olsa,Mil Savior,0.834,0.628,0.0368,0.506,0,0.631,130.036,209250,-6.509,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
13,Feyzullah,Ravend,0.851,0.635,0.223,0.495,0,0.327,140.009,96004,-4.871,https://open.spotify.com/track/3aX2S19ORZgfGvEwtCAYjE
14,Sıcak Şarap,Batuhan Kordel,0.685,0.405,0.0318,0.756,0,0.778,100.02,149397,-16.513,https://open.spotify.com/track/2EbglAExnyDNFhjDa4tMAy
15,Clandestina (feat. Emma Peters),FILV,0.728,0.614,0.253,0.28,0,0.204,104.838,150107,-9.218,https://open.spotify.com/track/5x5jtuR4qWJzC6cDTgysez
16,Overdose,KAIBA,0.71,0.797,0.0794,0.298,1,0.0984,129.996,96844,-8.718,https://open.spotify.com/track/0R0iw2JT3ONP9MD4qkmrzV
17,Kelebekler,Madrigal,0.697,0.452,0.0302,0.854,0,0.145,82.016,247130,-10.739,https://open.spotify.com/track/3O9G6FQrqhwQxR0GeeF93Q
18,Dünya Gül Bana,No.1,0.633,0.594,0.128,0.611,0,0.423,94.05,243802,-8.558,https://open.spotify.com/track/4tLfPE4i5KaPs4uQX5MEqf
19,Boss Lig 3,Santi Aka Universe,0.781,0.689,0.114,0.233,1,0.139,115.022,259960,-8.221,https://open.spotify.com/track/353HaX3ZiHMed3MkkQAA8x
20,Beni Kendinden Kurtar,Perdenin Ardındakiler,0.456,0.311,0.0289,0.216,0,0.61,156.193,206434,-9.18,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
21,Дикая львица,ALEX&RUS,0.514,0.843,0.303,0.693,0,0.363,194.39,164769,-4.98,https://open.spotify.com/track/41btOpCqdHf5lBd4KAOcfB
22,Çukur,Mela Bedel,0.751,0.351,0.0331,0.0393,0,0.537,115.033,196174,-12.151,https://open.spotify.com/track/6XJi5FCzviGPBFBXXKygTk
23,Eskimiş Senelere,Aspova,0.745,0.515,0.506,0.496,0,0.331,151.844,195789,-9.197,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
24,KIYAK,Zen-G,0.733,0.694,0.0384,0.14,1,0.0281,131.956,236000,-5.939,https://open.spotify.com/track/0CPfeRTmSge6LkTEqd0t5H
25,Siktirsin,Sdrk,0.883,0.449,0.148,0.348,1,0.0732,154.983,187895,-7.342,https://open.spotify.com/track/2yDr3A1cZwixX0mmtXdgRu
26,Toz Taneleri,Sagopa Kajmer,0.628,0.725,0.11,0.458,1,0.0266,173.952,269002,-7.387,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
27,İki Hece,Berkay,0.803,0.716,0.131,0.882,0,0.254,95.024,213532,-4.909,https://open.spotify.com/track/4nWVlBWgG018k57NMeT9An
28,Delirmek Üzereyim,EGO,0.807,0.767,0.0357,0.63,1,0.279,119.982,182054,-5.171,https://open.spotify.com/track/69OOxALw29ifuU6pPab4F1
29,KARAMBOL,MAW,0.741,0.573,0.0443,0.318,0,0.624,132.06,141818,-6.292,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS
30,İki Keklik,İsmail Işık,0.647,0.348,0.0287,0.464,0,0.945,94.841,269954,-9.581,https://open.spotify.com/track/07K9ph3KaZfIJfkHheHsnJ
31,Ölmedim Daha,Furkan İpek,0.592,0.651,0.0287,0.259,0,0.0959,130.059,263077,-11.365,https://open.spotify.com/track/57M4gyDonjgFzzywxMaeni
32,Chocolate,Robin Roxette,0.796,0.842,0.333,0.83,1,0.083,191.988,170000,-5.219,https://open.spotify.com/track/3EGtnvsrk0ZnFkxGYs4Dp5
33,Mon Ami,Eno,0.798,0.751,0.111,0.837,0,0.142,154.121,188027,-7.985,https://open.spotify.com/track/1EahDyajDQl5zRfmlDqpYx
34,Kim Ölü Kim Diri,Dört Dört Iki,0.464,0.579,0.041,0.177,0,0.749,176.073,218448,-8.72,https://open.spotify.com/track/1HoB9Rp8xkzRFd853XH0RZ
35,GOODMORNINGTOKYO!,TOKYO’S REVENGE,0.907,0.539,0.36,0.664,1,0.0408,124.918,150115,-7.782,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp
36,Cennetten Çiçek,Bilal Sonses,0.733,0.7,0.0578,0.77,0,0.185,87.047,160517,-4.417,https://open.spotify.com/track/2LyNSp1fJKr9NsieJ4oRDH
37,Aylar Olmuş,Tuğkan,0.452,0.232,0.0404,0.34,0,0.896,110.612,224161,-14.306,https://open.spotify.com/track/719vOOa4qlf285iBkVqoeR
38,Gecesini Arar,Daniska,0.582,0.371,0.0498,0.426,1,0.754,147.947,211499,-11.181,https://open.spotify.com/track/63ynEwFgH290SIUM7vXBhA
39,Benjamins 3,Rozz Kalliope,0.817,0.719,0.146,0.461,0,0.364,140.991,182010,-6.826,https://open.spotify.com/track/3F1vlhA0ISnqXJMOXUZP7V
